election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,district,vote
ma.uscongress.1.middlesex.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 1, Candidate from Middlesex County",U.S. House of Representatives,ON125,"Samuel Dexter, Jr.",DS0053,Federalist,A01,1,One,1743
ma.uscongress.1.middlesex.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 1, Candidate from Middlesex County",U.S. House of Representatives,ON125,"Samuel Dexter, Jr.",DS0053,Federalist,A01,1,Lynnfield,22
ma.uscongress.1.middlesex.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 1, Candidate from Middlesex County",U.S. House of Representatives,ON125,"Samuel Dexter, Jr.",DS0053,Federalist,A01,1,Carlisle,6
ma.uscongress.1.middlesex.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 1, Candidate from Middlesex County",U.S. House of Representatives,ON125,Joseph B. Varnum,VJ0024,null,null,2,One,743
ma.uscongress.1.middlesex.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 1, Candidate from Middlesex County",U.S. House of Representatives,ON125,Joseph B. Varnum,VJ0024,null,null,2,Carlisle,5
ma.uscongress.1.middlesex.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 1, Candidate from Middlesex County",U.S. House of Representatives,ON125,Joseph B. Varnum,VJ0024,null,null,2,Dover,15
ma.uscongress.1.middlesex.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 1, Candidate from Middlesex County",U.S. House of Representatives,ON125,Elbridge Gerry,GE0049,null,null,3,One,353
ma.uscongress.1.middlesex.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 1, Candidate from Middlesex County",U.S. House of Representatives,ON125,Elbridge Gerry,GE0049,null,null,3,Boxboro,19
ma.uscongress.1.middlesex.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 1, Candidate from Middlesex County",U.S. House of Representatives,ON125,Ebenezer Bridge,BE0139,null,null,4,One,80
ma.uscongress.1.middlesex.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 1, Candidate from Middlesex County",U.S. House of Representatives,ON125,Ebenezer Bridge,BE0139,null,null,4,Carlisle,6
ma.uscongress.1.middlesex.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 1, Candidate from Middlesex County",U.S. House of Representatives,ON125,Ebenezer Bridge,BE0139,null,null,4,Tyngsborough,14
ma.uscongress.1.middlesex.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 1, Candidate from Middlesex County",U.S. House of Representatives,ON125,John Brooks,BJ0505,Federalist,A01,5,One,43
ma.uscongress.1.middlesex.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 1, Candidate from Middlesex County",U.S. House of Representatives,ON125,Joseph Homer,HJ0390,null,null,6,One,19
ma.uscongress.1.middlesex.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 1, Candidate from Middlesex County",U.S. House of Representatives,ON125,Joseph Homer,HJ0390,null,null,6,Boxboro,19
ma.uscongress.1.middlesex.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 1, Candidate from Middlesex County",U.S. House of Representatives,ON125,Eleazer Brooks,BE0031,null,null,7,One,4
ma.uscongress.1.middlesex.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 1, Candidate from Middlesex County",U.S. House of Representatives,ON125,William Heath,HW0171,null,null,8,One,3
ma.uscongress.1.middlesex.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 1, Candidate from Middlesex County",U.S. House of Representatives,ON125,Richard Devens,DR0028,null,null,9,One,1
ma.uscongress.1.middlesex.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 1, Candidate from Middlesex County",U.S. House of Representatives,ON125,Parker Varnum,VP0021,null,null,10,One,1
ma.uscongress.1.middlesex.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 1, Candidate from Middlesex County",U.S. House of Representatives,ON125,James Winthrop,WJ0341,null,null,11,One,1
ma.uscongress.1.middlesex.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 1, Candidate from Middlesex County",U.S. House of Representatives,ON125,Moses Wood,WM0029,null,null,12,One,1
